,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
64,GE,1962-04-03,0.0100053057668,0.00991316881165,0.00991593977931,0.00988754604771,1632000,9.67525566507e-05,-0.001707,0.147246,0.0029,69.370003,69.529999,68.529999,68.809998,3350000.0,68.809998
65,GE,1962-04-04,0.00989079883583,0.00989687257167,0.0099654846334,0.00990386269686,1315200,9.69126702121e-05,0.000244,0.147449,0.002339,68.809998,69.220001,68.330002,68.489998,3290000.0,68.489998
66,GE,1962-04-05,0.0099071208528,0.00989687257167,0.00991593977931,0.00998557302622,1699200,9.77119256125e-05,0.001218,0.147623,0.000999,68.489998,69.089996,68.120003,68.910004,3130000.0,68.910004
67,GE,1962-04-06,0.00998885806309,0.00994551288081,0.00999843032466,0.00992017921526,1353600,9.70721275703e-05,-0.000975,0.147807,0.00156,68.910004,69.419998,68.580002,68.839996,2730000.0,68.839996
68,GE,1962-04-09,0.00992344273899,0.00986452837292,0.00998195787501,0.00990386269686,1142400,9.69126702121e-05,-0.000243,0.147995,0.001608,68.839996,69.019997,68.089996,68.309998,3020000.0,68.309998
69,GE,1962-04-10,0.00989079883583,0.00979971635316,0.00984992247556,0.00975675947175,1372800,9.54729605664e-05,-0.002194,0.148135,0.003266,68.309998,68.800003,67.940002,68.559998,2880000.0,68.559998
70,GE,1962-04-11,0.00975996923392,0.00976737215441,0.00961892394913,0.00957702216387,1209600,9.37143362042e-05,-0.00268,0.148173,0.005044,68.559998,69.260002,68.239998,68.410004,3240000.0,68.410004
71,GE,1962-04-12,0.00958017279638,0.00954059111888,0.00958597918182,0.00952794578653,1382400,9.32339955202e-05,-0.000732,0.148109,0.004825,68.410004,68.43,67.470001,67.900002,3320000.0,67.900002
72,GE,1962-04-13,0.00954752876244,0.00979971635316,0.00963552403591,0.00977320176633,1641600,9.56337303308e-05,0.003657,0.148137,0.000754,67.900002,68.110001,67.029999,67.900002,3470000.0,67.900002
73,GE,1962-04-16,0.00977641693767,0.00970256013465,0.00970141449448,0.00969149222144,1459200,9.48344749304e-05,-0.001218,0.148126,0.001509,67.900002,68.190002,67.209999,67.599998,3070000.0,67.599998
74,GE,1962-04-17,0.0096946805121,0.00965391982551,0.00976743193021,0.00970780873984,1382400,9.49939322886e-05,0.000243,0.148174,0.000998,67.599998,68.199997,67.239998,67.900002,2940000.0,67.900002
75,GE,1962-04-18,0.00971100239829,0.00965391982551,0.00970141449448,0.00967504914238,3388800,9.46730489628e-05,-0.000489,0.148183,0.001146,67.900002,68.720001,67.830002,68.269997,3350000.0,68.269997
76,GE,1962-04-19,0.00967823202363,0.00963774733739,0.00975095948056,0.00969149222144,979200,9.48344749304e-05,0.000246,0.148168,0.000461,68.269997,68.900002,68.07,68.589996,3100000.0,68.589996
77,GE,1962-04-23,0.0096946805121,0.00963774733739,0.00973448703091,0.00964241584409,1660800,9.43541342464e-05,-0.000732,0.148119,0.000779,68.589996,69.010002,68.169998,68.529999,3240000.0,68.529999
78,GE,1962-04-24,0.00964558798969,0.00957293531762,0.00966846893521,0.00957702216387,2140800,9.37143362042e-05,-0.000975,0.148065,0.001267,68.529999,68.910004,68.160004,68.459999,3040000.0,68.459999
79,GE,1962-04-25,0.00958017279638,0.00954059111888,0.00953643419574,0.00944623624163,2121600,9.24340839167e-05,-0.001951,0.147972,0.002755,68.459999,68.580002,67.529999,67.709999,3340000.0,67.709999
80,GE,1962-04-26,0.0094493438484,0.00947577909911,0.00950348863647,0.00944623624163,1382400,9.24340839167e-05,0.0,0.147845,0.00256,67.709999,67.970001,66.919998,67.050003,3650000.0,67.050003
81,GE,1962-04-27,0.0094493438484,0.00950812329786,0.00930556277846,0.00928281571365,2054400,9.08349169128e-05,-0.002437,0.147645,0.004631,67.050003,67.610001,65.989998,66.300003,4140000.0,66.300003
82,GE,1962-04-30,0.00928586955861,0.0092651705517,0.00890945710811,0.00895597596513,2659200,8.76372391081e-05,-0.004873,0.147304,0.008285,66.300003,66.900002,64.949997,65.239998,4150000.0,65.239998
83,GE,1962-05-01,0.00895892228691,0.00913567026402,0.00890945710811,0.00916847208599,3062400,8.97160905929e-05,0.003168,0.147045,0.004337,65.239998,65.940002,63.759998,65.699997,5100000.0,65.699997
84,GE,1962-05-02,0.00918781033135,0.00928134226232,0.00927249024203,0.00925018241536,2793600,9.05160021964e-05,0.001219,0.146835,0.002436,65.699997,66.669998,65.559998,65.989998,3780000.0,65.989998
85,GE,1962-05-03,0.00930231804708,0.00932998257146,0.00938805332381,0.00941360228962,2995200,9.21151692003e-05,0.002437,0.146679,0.000391,65.989998,66.93,65.809998,66.529999,3320000.0,66.529999
86,GE,1962-05-04,0.00941669916052,0.00936232664063,0.00938805332381,0.0093809683376,1900800,9.17955982808e-05,-0.000487,0.146523,0.000367,66.529999,66.800003,65.800003,66.239998,3010000.0,66.239998
87,GE,1962-05-07,0.00938405447265,0.00931381086084,0.00932203509612,0.00928281571365,2006400,9.08349169128e-05,-0.001464,0.146366,0.000561,66.239998,66.559998,65.660004,66.019997,2530000.0,66.019997
88,GE,1962-05-08,0.00928586955861,0.00920035775444,0.00928896348364,0.0092664990645,1488000,9.06754595546e-05,-0.000243,0.146243,0.000341,66.019997,66.129997,64.879997,65.169998,3020000.0,65.169998
89,GE,1962-05-09,0.00926954754164,0.00920035775444,0.00927249024203,0.00925018241536,2102400,9.05160021964e-05,-0.000243,0.146096,0.000292,65.169998,65.169998,64.019997,64.260002,3670000.0,64.260002
90,GE,1962-05-10,0.00925322552467,0.00923282635295,0.00919000048863,0.00916847208599,2544000,8.97160905929e-05,-0.001219,0.145939,0.001097,64.260002,64.389999,62.990002,63.57,4730000.0,63.57
91,GE,1962-05-11,0.00917148831438,0.00920035775444,0.00910750994328,0.0090540028129,3724800,8.85959518667e-05,-0.001707,0.145695,0.002463,63.57,64.099998,62.439999,62.650002,4510000.0,62.650002
92,GE,1962-05-14,0.00905698138338,0.00911937402405,0.00902501939793,0.00920110616875,2908800,9.00356615124e-05,0.002194,0.145475,0.000635,62.650002,63.310001,61.110001,63.099998,5990000.0,63.099998
93,GE,1962-05-15,0.00920413313305,0.00923282635295,0.00928896348364,0.00925018241536,2524800,9.05160021964e-05,0.000732,0.145265,2.5e-05,63.41,64.870003,63.41,64.290001,4780000.0,64.290001
94,GE,1962-05-16,0.00925322552467,0.00920035775444,0.00930556277846,0.0092664990645,1670400,9.06754595546e-05,0.000243,0.145103,0.000194,64.290001,64.879997,63.82,64.269997,3360000.0,64.269997
95,GE,1962-05-17,0.00926954754164,0.00924899806358,0.00930556277846,0.0092664990645,777600,9.06754595546e-05,0.0,0.144922,0.000413,64.269997,64.410004,63.380001,63.93,2950000.0,63.93
96,GE,1962-05-18,0.00930231804708,0.00931381086084,0.00938805332381,0.00939728564047,1804800,9.1955055639e-05,0.00195,0.144736,0.002339,63.93,64.139999,63.290001,63.82,2490000.0,63.82
97,GE,1962-05-21,0.00940037714355,0.00931381086084,0.00940452564147,0.00931557531111,1334400,9.11558002386e-05,-0.001218,0.144483,0.001072,63.82,64.0,63.209999,63.59,2260000.0,63.59
98,GE,1962-05-22,0.00931863993327,0.00924899806358,0.00917352724703,0.00908676175663,1622400,8.89168351925e-05,-0.003412,0.144156,0.002072,63.59,63.689999,62.259998,62.34,3640000.0,62.34
99,GE,1962-05-23,0.0090243366955,0.00894123329765,0.00894252964454,0.00890702536397,2121600,8.71582108304e-05,-0.00268,0.143771,0.00424,62.34,62.419998,60.900002,61.110001,5450000.0,61.110001
100,GE,1962-05-24,0.00890995558206,0.00892506158703,0.00884356664954,0.00879255530641,2736000,8.60380721042e-05,-0.001707,0.143366,0.005386,61.110001,61.790001,60.360001,60.619999,5250000.0,60.619999
101,GE,1962-05-25,0.00879544786633,0.00871445226212,0.00859609593744,0.008612818783,2448000,8.4278791539e-05,-0.002681,0.142898,0.007409,60.619999,60.98,59.0,59.470001,6380000.0,59.470001
102,GE,1962-05-28,0.00858288183886,0.0085038437147,0.00820011724425,0.00817150910766,4070400,7.99609750081e-05,-0.00658,0.142279,0.012454,59.150002,59.150002,55.419998,55.5,9350000.0,55.5
103,GE,1962-05-29,0.00817419735686,0.00853631231322,0.00791957386373,0.00851479193524,7497600,8.33200787804e-05,0.005119,0.141796,0.006238,55.5,58.290001,53.130001,58.080002,14750000.0,58.080002
