,Unnamed: 0,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
49,49,WU,2006-12-11,1.0,1.0,1.0,1.0,3447100,1.0,-0.23901,18.419605999999998,0.330342,1409.810059,1415.599976,1408.560059,1413.040039,2289900000.0,1413.040039
50,50,WU,2006-12-12,1.0,1.0,1.0,1.0,3342400,1.0,-0.23047399999999998,18.480041,0.043537,1413.0,1413.780029,1404.75,1411.560059,2738170000.0,1411.560059
51,51,WU,2006-12-13,1.0,1.0,1.0,1.0,4484900,1.0,-0.384286,18.528693,0.486705,1411.319946,1416.640015,1411.050049,1413.209961,2552260000.0,1413.209961
52,52,WU,2006-12-14,1.0,1.0,1.0,1.0,5321800,1.0,-0.059778,18.579905,0.5447569999999999,1413.160034,1427.22998,1413.160034,1425.48999,2729700000.0,1425.48999
53,53,WU,2006-12-15,1.0,1.0,1.0,1.0,5120800,1.0,0.187873,18.637265,0.369677,1425.47998,1431.630005,1425.47998,1427.089966,3229580000.0,1427.089966
54,54,WU,2006-12-18,1.0,1.0,1.0,1.0,4316100,1.0,-0.093937,18.693941,0.411529,1427.079956,1431.810059,1420.650024,1422.47998,2568140000.0,1422.47998
55,55,WU,2006-12-19,1.0,1.0,1.0,1.0,2284100,1.0,-0.28181100000000003,18.74225,0.56015,1422.420044,1428.300049,1414.880005,1425.550049,2717060000.0,1425.550049
56,56,WU,2006-12-20,1.0,1.0,1.0,1.0,2778400,1.0,-0.13663499999999998,18.788167,0.607123,1425.51001,1429.050049,1423.51001,1423.530029,2387630000.0,1423.530029
57,57,WU,2006-12-21,1.0,1.0,1.0,1.0,3918900,1.0,-0.145175,18.83801,0.608853,1423.199951,1426.400024,1415.900024,1418.300049,2322410000.0,1418.300049
58,58,WU,2006-12-22,1.0,1.0,1.0,1.0,3743900,1.0,-0.20495300000000002,18.888534,0.654987,1418.099976,1418.819946,1410.280029,1410.76001,1647590000.0,1410.76001
59,59,WU,2006-12-26,1.0,1.0,1.0,1.0,1584800,1.0,0.119557,18.94418,0.41246800000000006,1410.75,1417.910034,1410.449951,1416.900024,1310310000.0,1416.900024
60,60,WU,2006-12-27,1.0,1.0,1.0,1.0,2409600,1.0,0.324508,19.008536,0.020496,1416.630005,1427.719971,1416.630005,1426.839966,1667370000.0,1426.839966
61,61,WU,2006-12-28,1.0,1.0,1.0,1.0,1717900,1.0,-0.12809500000000001,19.073062,0.10674600000000001,1426.77002,1427.26001,1422.050049,1424.72998,1508570000.0,1424.72998
62,62,WU,2006-12-29,1.0,1.0,1.0,1.0,2157700,1.0,0.059778,19.131613,0.017079,1424.709961,1427.0,1416.839966,1418.300049,1678200000.0,1418.300049
63,63,WU,2007-01-03,1.0,1.0,1.0,1.0,5910100,1.0,0.247651,19.186581,0.254483,1418.030029,1429.420044,1407.859985,1416.599976,3429160000.0,1416.599976
64,64,WU,2007-01-04,1.0,1.0,1.0,1.0,2834300,1.0,0.170795,19.242745000000003,0.422716,1416.599976,1421.839966,1408.430054,1418.339966,3004460000.0,1418.339966
65,65,WU,2007-01-05,1.0,1.0,1.0,1.0,5548800,1.0,-0.495304,19.289857,0.053801,1418.339966,1418.339966,1405.75,1409.709961,2919400000.0,1409.709961
66,66,WU,2007-01-08,1.0,1.0,1.0,1.0,2829800,1.0,-0.31597,19.324333,0.33305,1409.26001,1414.97998,1403.969971,1412.839966,2763340000.0,1412.839966
67,67,WU,2007-01-09,1.0,1.0,1.0,1.0,3600900,1.0,0.247652,19.331325,0.08796,1412.839966,1415.609985,1405.420044,1412.109985,3038380000.0,1412.109985
68,68,WU,2007-01-10,1.0,1.0,1.0,1.0,5745000,1.0,0.179334,19.333538,0.050383,1408.699951,1415.98999,1405.319946,1414.849976,2764660000.0,1414.849976
69,69,WU,2007-01-11,1.0,1.0,1.0,1.0,3325900,1.0,0.15371500000000002,19.345484,0.159692,1414.839966,1427.119995,1414.839966,1423.819946,2857870000.0,1423.819946
70,70,WU,2007-01-12,1.0,1.0,1.0,1.0,4191600,1.0,0.12809700000000002,19.35726,0.263024,1423.819946,1431.22998,1422.579956,1430.72998,2686480000.0,1430.72998
71,71,WU,2007-01-16,1.0,1.0,1.0,1.0,6111500,1.0,-0.503843,19.359984,0.22800900000000002,1430.72998,1433.930054,1428.619995,1431.900024,2599530000.0,1431.900024
72,72,WU,2007-01-17,1.0,1.0,1.0,1.0,5909800,1.0,-0.409908,19.355875,0.5781390000000001,1431.77002,1435.27002,1428.569946,1430.619995,2690270000.0,1430.619995
73,73,WU,2007-01-18,1.0,1.0,1.0,1.0,2606300,1.0,-0.102476,19.352107,0.585824,1430.589966,1432.959961,1424.209961,1426.369995,2822430000.0,1426.369995
74,74,WU,2007-01-19,1.0,1.0,1.0,1.0,4957200,1.0,-0.16225499999999998,19.350045,0.619983,1426.349976,1431.569946,1425.189941,1430.5,2777480000.0,1430.5
